"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-08-28","4.37","84","89","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-08-29","0.51","82","88","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-08-30","0.71","81","84","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-08-31","0.16","84","93","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-09-01","0.12","87","95","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-09-02","0.00","84","92",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-09-03","0.31","82","90","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-09-04","0.51","82","88","76"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-09-05","0.16","84","92","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-09-06","0.16","86","94","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-09-07","0.00","88","96","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-09-08",,"86","98",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-09-09",,"84","95",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-09-10",,"85","93","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-09-11","0.00","85","93",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-09-12","0.16","85","92","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-09-13","0.00","87","94","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-09-14",,"87","95","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-09-15",,"87","93","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-09-16",,"86","93","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-09-17",,"87","95","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-09-18",,"88","96",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-09-19",,"85","94",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-09-20",,"78","81","77"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-09-21","3.66","78","81",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-09-22","7.17","78",,"75"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-09-23","1.97","81","85","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-09-24","0.55","82","89","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-09-25","0.67","85","91","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-09-26","0.00","85","93","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-09-27","0.08","86","94","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-09-28","0.00","86","95","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-09-29","0.04","81","88",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-09-30","0.91","82","91","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-01","0.04","84","92","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-02","0.00","85","96","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-03",,"87","95",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-04",,"82","96",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-05",,"85","94","77"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-06",,"87","96","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-07",,"85","93","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-08",,"86","93",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-09",,"85","94","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-10",,"84","94","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-11",,"85","93","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-12",,"84","94","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-13",,"84","93","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-14",,"80","91",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-15",,"82","89","76"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-16",,"83","92","76"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-17",,"82","91",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-18","0.00","79","89","74"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-19","0.08","79","90","74"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-20","0.28","79","91","73"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-21","0.00","80","89","72"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-22",,"78","87",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-23",,"79","88","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-24",,"79","89","72"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-25",,"79","90",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-26",,"80","91","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-27",,"80","89","72"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-28",,"79","88","75"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-29",,"81","91","73"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-30",,"79","85","74"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-10-31",,"79","84","75"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-11-01","0.12","78","83","73"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-11-02","0.02","79","88","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-11-03","0.00","80","90","70"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-11-04",,"79","91","68"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-11-05",,"81","90","72"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-11-06",,"80","89",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-11-07",,"78","86","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-11-08",,"78","86","72"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-11-09","0.00","75","80",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-11-10","0.20","76","81","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-11-11","0.00","77","84",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-11-12",,"74","83",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-11-13",,"75","85","66"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-11-14",,"76","87","68"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-11-15",,"76","87","66"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-11-16",,"75","87","67"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-11-17",,"75","89","65"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-11-18",,"74","87","64"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-11-19",,"74","87","64"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-11-20",,"76","89","65"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-11-21",,"75","89",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-11-22",,"74","88","62"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-11-23",,"75","88",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-11-24",,"79","92","65"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-11-25",,"78","88","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-11-26",,"77","87",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-11-27",,"73","82","67"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-11-28",,"70","83","62"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-11-29",,"68","82","59"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-11-30",,"69","81","58"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-01",,"67","83","57"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-02",,"67","82","55"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-03",,"65","80","53"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-04",,"65","80","51"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-05",,"67","81","56"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-06",,"69",,"58"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-07",,"71",,"59"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-08",,"71","87",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-09",,"74","86","61"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-10",,"73","85","63"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-11",,"74","87","64"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-12",,"74","86",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-13",,"67","79",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-14",,"65","78","53"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-15",,"64","77","54"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-16",,"65","79","56"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-17",,"68","81",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-18",,"70","82","63"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-19",,"69","83",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-20",,"70","83",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-21",,"69","83",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-22",,"70","82","61"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-23",,"70",,"61"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-24",,"68","82",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-25",,"65","79","55"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-26",,"63","81","54"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-27",,"68","83",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-28",,"67","80","58"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-29",,"66","78","58"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-30",,"66","77","56"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2006-12-31",,"64","78","53"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-01",,"65","81","53"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-02",,"63","76","54"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-03",,"64","77","52"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-04",,"61","75","48"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-05",,"60","73","50"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-06",,"62","75","51"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-07",,"62","78","53"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-08",,"63","78","51"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-09",,"62",,"50"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-10",,"62","78","50"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-11",,"63","79","49"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-12",,"65","80","52"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-13",,"67","81","55"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-14",,"64","75",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-15",,"62","75","53"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-16",,"64","74","52"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-17",,"64","75",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-18",,"63","77","52"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-19",,"63","78","51"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-20",,"67","82","54"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-21",,"67","84","53"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-22",,"69","80","58"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-23",,"65","77","56"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-24",,"64","77","52"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-25",,"64","79","55"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-26",,"65","82","54"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-27",,"69","86","55"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-28",,"70","86","59"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-29",,"71","86","59"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-30",,"73","88","64"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-01-31",,"74","87","62"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-02-01","0.00","74","87","64"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-02-02",,"72","82","65"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-02-03",,"75","85","68"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-02-04",,"77","88",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-02-05",,"75","86","65"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-02-06",,"73","83","66"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-02-07",,"74","86",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-02-08","0.28","71","83","63"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-02-09","0.67","71","78","65"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-02-10","0.00","73","83","64"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-02-11",,"74","87","64"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-02-12",,"70","80","62"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-02-13","0.08","65","69",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-02-14","0.83","68","77","63"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-02-15","0.00","67","80","58"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-02-16",,"69","83","56"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-02-17",,"70","80","59"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-02-18",,"70","83","61"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-02-19",,"69","81",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-02-20",,"70","83","57"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-02-21",,"69","83","57"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-02-22",,"71","85","57"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-02-23",,"73","86","59"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-02-24",,"76","89","64"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-02-25",,"78","91","63"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-02-26","0.03","73","85","63"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-02-27","0.00","76","88","65"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-02-28",,"77",,"67"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-01",,"74","87",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-02","1.06","69","76","64"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-03","0.16","72","83",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-04","0.00","71","83","60"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-05",,"72","85","62"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-06",,"73","85",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-07",,"74","88","59"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-08",,"74",,"62"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-09",,"78","87","64"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-10",,"79","89","74"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-11",,"81","92","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-12",,"82","95",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-13",,"80","90","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-14",,"77","85",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-15",,"77","87",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-16",,"72","85","61"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-17",,"75","88","60"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-18",,"80","90","62"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-19",,"82","91","70"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-20",,"81","90","74"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-21",,"83","92","75"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-22",,"84","95","76"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-23",,"85","97","75"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-24",,"87","96","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-25",,"83","95",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-26",,"84","97","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-27",,"83","97",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-28",,"84","97","69"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-29",,"85","97","73"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-30",,"86","99","74"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-03-31",,"86","98","75"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-04-01",,"87","101","76"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-04-02",,"89","102","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-04-03",,"88","101","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-04-04",,"88","98","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-04-05",,"86","96",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-04-06",,"87","99","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-04-07",,"87","97","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-04-08",,"87","97","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-04-09",,"85","94",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-04-10","0.87","83","94","67"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-04-11","0.00","87","99","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-04-12",,"82","96",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-04-13",,"82","91","68"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-04-14",,"85","95","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-04-15",,"86","95","77"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-04-16",,"86","96","77"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-04-17",,"87","97","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-04-18",,"87","96","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-04-19",,"87","97","77"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-04-20",,"88","98",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-04-21",,"88","98","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-04-22",,"89","100","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-04-23",,"91","103","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-04-24",,"89","100","82"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-04-25",,"88","98","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2007-04-26",,"86","97",
